timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
2025-01-08 14:11:00,38,74.58,54.17,45.96,1.36,0.62,1,0,224,Normal,0.0,0
2025-01-08 14:12:00,36,85.37,51.55,76.66,4.33,2.38,2,0,139,Vibration Issue,0.0,1
2025-01-08 14:13:00,1,64.65,49.1,79.08,1.91,2.27,1,0,22,Normal,0.0,0
2025-01-08 14:14:00,18,46.1,38.23,34.53,2.01,2.43,2,0,236,Electrical Fault,0.0,1
2025-01-08 14:15:00,9,64.16,76.51,78.17,3.34,4.28,1,0,350,Normal,0.0,0
2025-01-08 14:16:00,13,85.79,63.34,52.81,4.02,2.48,1,0,122,Normal,0.0,0
2025-01-08 14:17:00,40,81.37,34.99,41.3,1.03,3.1,2,0,218,Vibration Issue,0.0,1
2025-01-08 14:18:00,45,66.96,42.01,35.57,1.13,3.44,1,0,34,Normal,0.0,0
2025-01-08 14:19:00,15,71.24,54.29,34.68,3.12,4.27,1,0,192,Normal,0.0,0
2025-01-08 14:20:00,43,54.9,73.82,62.12,1.87,1.98,1,0,387,Normal,0.0,0
2025-01-08 14:21:00,44,66.22,65.31,56.17,1.15,3.59,1,0,156,Normal,0.0,0
2025-01-08 14:22:00,46,67.0,33.49,49.82,4.88,1.87,1,0,299,Normal,0.0,0
2025-01-08 14:23:00,4,82.48,63.09,62.45,4.89,1.29,1,0,143,Normal,0.0,0
2025-01-08 14:24:00,33,73.18,44.91,36.65,3.83,1.09,2,0,456,Normal,0.0,1
2025-01-08 14:25:00,24,64.01,47.53,48.22,3.54,1.15,1,0,46,Normal,0.0,0
2025-01-08 14:26:00,36,60.78,34.1,64.17,4.98,3.84,1,0,161,Normal,0.0,0
2025-01-08 14:27:00,41,83.31,63.28,72.19,3.78,1.84,1,0,333,Normal,0.0,0
2025-01-08 14:28:00,10,73.45,39.88,54.89,2.36,3.38,1,0,255,Normal,0.0,0
2025-01-08 14:29:00,36,65.17,33.32,68.66,3.01,1.31,1,0,402,Normal,0.0,0
2025-01-08 14:30:00,20,84.66,40.48,42.32,2.7,3.31,1,0,55,Normal,0.0,0
2025-01-08 14:31:00,41,82.27,30.29,33.39,2.52,2.85,1,0,289,Normal,0.0,0
2025-01-08 14:32:00,45,69.83,54.21,43.83,2.02,4.07,1,0,466,Normal,0.0,0
2025-01-08 14:33:00,44,62.78,25.03,73.89,1.55,4.62,1,0,161,Normal,0.0,0
2025-01-08 14:34:00,11,89.42,33.11,63.25,1.94,3.06,1,0,491,Normal,0.0,0
2025-01-08 14:35:00,12,81.03,32.51,62.65,3.72,4.4,1,0,374,Normal,0.0,0
2025-01-08 14:36:00,18,73.41,59.94,57.1,1.65,3.55,1,0,317,Normal,0.0,0
2025-01-08 14:37:00,30,62.49,65.89,77.66,4.5,4.47,1,0,450,Normal,0.0,0
2025-01-08 14:38:00,44,79.17,26.31,54.36,1.79,4.26,0,0,205,Normal,0.0,0
2025-01-08 14:39:00,48,64.46,21.07,36.04,2.88,0.64,1,0,214,Normal,0.0,0
2025-01-08 14:40:00,37,81.0,47.96,45.2,1.46,3.86,1,0,160,Normal,0.0,0
2025-01-08 14:41:00,20,79.9,77.34,64.47,4.42,2.35,2,0,373,Pressure Drop,0.0,1
2025-01-08 14:42:00,25,67.75,45.85,48.15,4.58,3.58,1,0,300,Normal,0.0,0
2025-01-08 14:43:00,12,79.94,69.08,63.26,2.34,1.66,1,0,224,Normal,0.0,0
2025-01-08 14:44:00,21,70.01,50.48,30.62,4.28,2.57,2,0,109,Vibration Issue,0.0,1
2025-01-08 14:45:00,25,84.9,59.55,66.22,2.93,0.79,1,0,264,Normal,0.0,0
2025-01-08 14:46:00,11,69.96,78.03,76.42,3.21,1.18,1,0,216,Normal,0.0,0
2025-01-08 14:47:00,9,81.79,42.78,32.82,2.84,1.96,1,0,234,Normal,0.0,0
2025-01-08 14:48:00,50,100.78,48.51,36.69,4.93,3.74,1,1,29,Normal,1.0,1
2025-01-08 14:49:00,25,66.82,29.21,39.26,1.93,3.7,1,0,95,Normal,0.0,0
2025-01-08 14:50:00,35,61.1,60.6,66.47,4.68,2.76,1,0,151,Normal,0.0,0
2025-01-08 14:51:00,32,75.52,27.98,76.91,1.49,1.64,1,0,400,Normal,0.0,0
2025-01-08 14:52:00,49,79.88,62.35,40.56,4.76,1.19,1,0,287,Normal,0.0,0
2025-01-08 14:53:00,14,66.13,55.49,53.15,3.08,1.74,1,0,327,Normal,0.0,0
2025-01-08 14:54:00,1,73.83,41.8,35.76,1.65,4.56,1,0,331,Normal,0.0,0
2025-01-08 14:55:00,17,66.88,58.3,67.18,2.63,3.82,1,0,429,Normal,0.0,0
2025-01-08 14:56:00,25,59.47,75.68,74.23,2.74,0.58,1,0,284,Normal,0.0,0
2025-01-08 14:57:00,8,77.34,49.5,38.82,1.94,3.52,1,0,478,Normal,0.0,0
2025-01-08 14:58:00,5,74.73,13.45,79.44,1.89,1.09,2,0,282,Pressure Drop,0.0,1
2025-01-08 14:59:00,5,64.07,35.72,58.39,2.19,3.54,1,0,478,Normal,0.0,0
2025-01-08 15:00:00,41,66.06,46.28,32.52,4.22,3.16,1,0,73,Normal,0.0,0
2025-01-08 15:01:00,35,71.03,51.49,78.13,4.81,4.72,1,0,210,Normal,0.0,0
2025-01-08 15:02:00,19,73.53,33.79,58.85,2.71,1.34,1,0,482,Normal,0.0,0
2025-01-08 15:03:00,23,60.36,48.84,65.59,2.74,3.98,1,0,243,Normal,0.0,0
2025-01-08 15:04:00,9,68.0,43.52,69.69,4.14,3.05,1,0,274,Normal,0.0,0
2025-01-08 15:05:00,30,86.05,55.79,75.85,2.03,3.8,1,0,392,Normal,0.0,0
2025-01-08 15:06:00,50,80.71,60.22,73.96,4.77,1.0,1,0,268,Normal,0.0,0
2025-01-08 15:07:00,16,71.32,61.86,56.86,4.86,2.34,1,0,397,Normal,0.0,0
2025-01-08 15:08:00,33,85.76,70.98,39.75,1.76,4.09,0,0,71,Normal,0.0,0
2025-01-08 15:09:00,2,72.83,46.14,55.56,4.0,4.21,1,0,401,Normal,0.0,0
2025-01-08 15:10:00,14,71.07,79.72,50.98,2.3,3.45,1,0,99,Normal,0.0,0
2025-01-08 15:11:00,46,77.34,41.62,56.51,2.84,3.88,1,0,118,Normal,0.0,0
2025-01-08 15:12:00,1,76.71,48.22,69.22,1.44,2.98,1,0,286,Normal,0.0,0
2025-01-08 15:13:00,26,88.43,70.62,64.41,2.08,1.46,1,0,107,Normal,0.0,0
2025-01-08 15:14:00,25,64.2,63.53,51.76,1.29,1.39,1,0,488,Normal,0.0,0
2025-01-08 15:15:00,16,81.83,43.59,77.87,1.79,4.09,1,0,266,Normal,0.0,0
2025-01-08 15:16:00,15,72.22,41.08,53.09,2.1,3.6,1,0,48,Normal,0.0,0
2025-01-08 15:17:00,26,61.74,47.25,37.4,2.57,1.8,1,0,163,Normal,0.0,0
2025-01-08 15:18:00,47,78.12,37.6,46.8,1.16,3.1,1,0,340,Normal,0.0,0
2025-01-08 15:19:00,44,70.5,61.75,45.87,4.95,1.46,2,0,26,Electrical Fault,0.0,1
2025-01-08 15:20:00,16,87.79,45.07,37.74,1.13,1.96,1,0,205,Normal,0.0,0
2025-01-08 15:21:00,14,66.5,78.84,42.23,1.82,4.13,1,0,211,Normal,0.0,0
2025-01-08 15:22:00,29,68.59,73.93,53.09,4.12,4.32,1,0,217,Normal,0.0,0
2025-01-08 15:23:00,24,75.98,34.39,47.82,2.02,4.02,1,0,433,Normal,0.0,0
2025-01-08 15:24:00,47,57.4,70.5,62.11,2.39,4.27,1,0,262,Normal,0.0,0
2025-01-08 15:25:00,15,84.88,49.26,62.46,2.67,0.64,1,0,209,Normal,0.0,0
2025-01-08 15:26:00,19,86.09,39.68,43.45,3.06,2.08,1,0,31,Normal,0.0,0
2025-01-08 15:27:00,8,81.66,41.28,35.92,2.78,4.66,1,0,320,Normal,0.0,0
2025-01-08 15:28:00,34,76.16,29.93,53.64,1.08,1.33,1,0,428,Normal,0.0,0
2025-01-08 15:29:00,2,80.99,29.31,66.53,1.13,4.2,1,0,242,Normal,0.0,0
2025-01-08 15:30:00,27,77.46,51.45,49.96,3.97,4.81,1,0,261,Normal,0.0,0
2025-01-08 15:31:00,10,83.44,80.63,50.28,2.07,4.54,2,1,33,Electrical Fault,1.0,1
2025-01-08 15:32:00,35,92.57,22.51,72.19,3.49,1.74,1,1,5,Normal,1.0,1
2025-01-08 15:33:00,23,73.79,61.1,61.34,2.14,2.78,1,0,378,Normal,0.0,0
2025-01-08 15:34:00,49,72.24,61.27,49.1,1.55,4.51,1,0,52,Normal,0.0,0
2025-01-08 15:35:00,8,73.05,59.52,41.72,3.51,1.23,1,0,471,Normal,0.0,0
2025-01-08 15:36:00,28,62.95,44.73,75.02,1.76,1.21,0,0,28,Normal,0.0,0
2025-01-08 15:37:00,23,75.91,37.33,65.28,2.59,2.65,1,0,183,Normal,0.0,0
2025-01-08 15:38:00,4,58.81,61.19,59.04,1.55,1.46,1,0,74,Normal,0.0,0
2025-01-08 15:39:00,14,86.96,43.3,65.7,1.47,2.63,1,0,439,Normal,0.0,0
2025-01-08 15:40:00,42,87.83,52.88,72.11,2.54,2.55,1,0,230,Normal,0.0,0
2025-01-08 15:41:00,29,66.35,53.08,65.31,1.81,0.73,1,0,221,Normal,0.0,0
2025-01-08 15:42:00,1,64.24,79.4,72.17,1.9,3.57,0,0,365,Normal,0.0,0
2025-01-08 15:43:00,4,83.78,39.8,50.43,2.63,1.03,1,0,283,Normal,0.0,0
2025-01-08 15:44:00,32,59.59,50.49,55.72,2.23,2.51,1,0,223,Normal,0.0,0
2025-01-08 15:45:00,33,65.83,36.33,49.06,1.62,3.19,1,0,29,Normal,0.0,0
2025-01-08 15:46:00,49,64.31,37.08,39.76,3.11,1.45,1,0,93,Normal,0.0,0
2025-01-08 15:47:00,26,78.55,63.79,69.14,2.37,1.86,1,0,85,Normal,0.0,0
2025-01-08 15:48:00,17,78.7,68.7,44.63,2.06,3.63,0,0,49,Normal,0.0,0
2025-01-08 15:49:00,39,76.92,37.6,58.25,3.28,3.81,0,0,224,Normal,0.0,0
2025-01-08 15:50:00,23,73.28,42.06,48.36,2.56,3.65,1,0,180,Normal,0.0,0
2025-01-08 15:51:00,32,80.87,42.61,38.79,4.45,1.58,0,0,330,Normal,0.0,0
2025-01-08 15:52:00,15,74.75,39.79,79.44,1.99,4.37,1,0,401,Normal,0.0,0
2025-01-08 15:53:00,13,89.49,30.17,79.7,2.33,0.88,1,0,408,Normal,0.0,0
2025-01-08 15:54:00,2,84.17,54.39,55.92,2.25,2.54,1,0,214,Normal,0.0,0
2025-01-08 15:55:00,19,66.45,58.52,38.87,4.4,4.68,1,0,116,Normal,0.0,0
2025-01-08 15:56:00,24,70.61,52.63,78.83,3.4,1.27,1,0,76,Normal,0.0,0
2025-01-08 15:57:00,45,72.12,52.19,68.38,3.66,3.02,0,0,16,Normal,0.0,1
2025-01-08 15:58:00,24,64.54,67.89,44.22,1.0,0.98,1,0,115,Normal,0.0,0
2025-01-08 15:59:00,11,85.08,43.47,37.89,4.48,3.59,1,0,226,Normal,0.0,0
2025-01-08 16:00:00,22,82.04,68.25,30.78,3.43,4.6,2,0,474,Pressure Drop,0.0,1
2025-01-08 16:01:00,15,71.41,52.08,72.87,4.92,1.7,0,0,447,Normal,0.0,0
2025-01-08 16:02:00,10,78.8,66.75,33.2,2.33,3.2,1,0,313,Normal,0.0,0
2025-01-08 16:03:00,41,69.78,54.16,61.21,1.01,4.89,1,0,56,Normal,0.0,0
2025-01-08 16:04:00,27,83.6,49.15,63.1,4.81,0.97,1,0,464,Normal,0.0,0
2025-01-08 16:05:00,9,72.51,52.04,32.42,2.58,2.51,2,0,337,Vibration Issue,0.0,1
2025-01-08 16:06:00,28,54.34,30.11,57.33,4.58,4.5,1,0,151,Normal,0.0,0
2025-01-08 16:07:00,1,61.46,32.64,60.74,1.77,4.47,1,0,225,Normal,0.0,0
2025-01-08 16:08:00,17,86.93,66.1,43.05,1.74,2.34,0,0,10,Normal,0.0,1
2025-01-08 16:09:00,31,72.52,54.67,42.78,2.55,0.58,1,0,19,Normal,0.0,1
2025-01-08 16:10:00,44,77.98,48.59,64.63,2.53,1.56,1,0,23,Normal,0.0,0
2025-01-08 16:11:00,10,72.7,45.03,73.24,4.36,1.58,1,0,54,Normal,0.0,0
2025-01-08 16:12:00,37,59.97,24.37,79.63,3.55,1.78,1,0,53,Normal,0.0,0
2025-01-08 16:13:00,29,63.42,33.07,75.94,2.42,3.23,1,0,475,Normal,0.0,0
2025-01-08 16:14:00,18,85.07,49.27,51.15,2.9,1.66,1,0,450,Normal,0.0,0
2025-01-08 16:15:00,47,84.63,65.53,75.81,3.69,4.64,0,0,291,Normal,0.0,0
2025-01-08 16:16:00,38,60.61,53.92,64.71,1.36,3.45,1,0,297,Normal,0.0,0
2025-01-08 16:17:00,39,86.31,49.64,51.49,3.22,0.84,1,0,253,Normal,0.0,0
2025-01-08 16:18:00,49,69.34,33.88,47.02,3.3,2.7,1,0,257,Normal,0.0,0
2025-01-08 16:19:00,6,76.4,36.11,59.52,3.52,3.01,1,0,349,Normal,0.0,0
2025-01-08 16:20:00,40,74.39,40.7,67.02,1.49,1.82,2,0,10,Vibration Issue,0.0,1
2025-01-08 16:21:00,12,80.92,65.36,71.2,1.56,4.12,2,0,315,Normal,0.0,1
2025-01-08 16:22:00,14,82.82,79.13,47.38,4.26,3.92,2,0,450,Overheating,0.0,1
2025-01-08 16:23:00,44,70.76,61.64,32.53,1.91,4.56,1,0,118,Normal,0.0,0
2025-01-08 16:24:00,10,85.51,30.04,65.04,2.6,4.32,2,0,246,Vibration Issue,0.0,1
2025-01-08 16:25:00,20,88.39,63.67,70.19,4.62,2.44,1,0,475,Normal,0.0,0
2025-01-08 16:26:00,15,78.38,66.06,73.51,2.84,3.13,1,0,358,Normal,0.0,0
2025-01-08 16:27:00,31,64.3,52.25,32.65,4.55,3.12,1,0,396,Normal,0.0,0
2025-01-08 16:28:00,7,79.27,47.31,65.64,2.1,4.35,1,0,23,Normal,0.0,0
2025-01-08 16:29:00,41,69.8,41.76,42.21,4.07,1.2,1,0,199,Normal,0.0,0
2025-01-08 16:30:00,10,71.34,76.67,56.8,4.83,3.79,1,0,217,Normal,0.0,0
2025-01-08 16:31:00,10,65.63,53.39,40.9,1.63,0.92,0,0,186,Normal,0.0,0
2025-01-08 16:32:00,48,88.97,61.06,60.54,2.97,0.57,1,0,253,Normal,0.0,0
2025-01-08 16:33:00,39,73.93,41.15,31.92,2.31,1.88,1,0,377,Normal,0.0,0
2025-01-08 16:34:00,28,88.37,39.0,79.1,2.36,1.38,0,0,226,Normal,0.0,0
2025-01-08 16:35:00,30,82.16,53.94,41.75,1.35,3.89,1,0,213,Normal,0.0,0
2025-01-08 16:36:00,37,67.03,69.36,79.69,4.52,2.19,1,0,50,Normal,0.0,0
2025-01-08 16:37:00,3,67.23,66.14,68.53,3.34,1.38,2,0,231,Pressure Drop,0.0,1
2025-01-08 16:38:00,50,73.24,64.2,41.42,4.03,1.37,1,0,229,Normal,0.0,0
2025-01-08 16:39:00,43,74.56,73.62,66.61,4.5,2.71,1,0,202,Normal,0.0,0
2025-01-08 16:40:00,15,70.72,41.79,51.42,3.01,3.38,1,0,334,Normal,0.0,0
2025-01-08 16:41:00,21,85.88,71.54,73.08,2.43,0.51,1,0,206,Normal,0.0,0
2025-01-08 16:42:00,37,75.84,54.35,77.24,3.11,0.61,1,0,499,Normal,0.0,0
2025-01-08 16:43:00,12,77.68,46.8,59.04,3.48,1.03,1,0,145,Normal,0.0,0
2025-01-08 16:44:00,4,64.22,27.16,72.37,1.82,4.95,1,0,494,Normal,0.0,0
2025-01-08 16:45:00,47,57.07,53.47,30.92,4.2,4.15,0,0,486,Normal,0.0,0
2025-01-08 16:46:00,9,83.67,67.16,37.46,4.55,0.86,1,0,342,Normal,0.0,0
2025-01-08 16:47:00,39,65.0,47.87,64.69,1.83,1.0,1,0,190,Normal,0.0,0
2025-01-08 16:48:00,42,72.17,55.95,55.45,3.27,0.97,1,0,236,Normal,0.0,0
2025-01-08 16:49:00,28,74.13,43.83,47.47,1.31,0.92,1,0,217,Normal,0.0,0
2025-01-08 16:50:00,23,76.26,55.82,60.19,4.32,1.46,1,0,303,Normal,0.0,0
2025-01-08 16:51:00,45,70.02,41.2,35.21,4.15,4.68,1,0,386,Normal,0.0,0
2025-01-08 16:52:00,40,66.67,51.85,41.57,2.72,3.08,0,0,394,Normal,0.0,0
2025-01-08 16:53:00,44,69.73,63.89,71.43,1.84,3.98,1,0,417,Normal,0.0,0
2025-01-08 16:54:00,22,57.74,53.78,38.45,4.01,4.1,1,0,92,Normal,0.0,0
2025-01-08 16:55:00,24,79.08,45.0,78.2,1.45,4.57,1,0,366,Normal,0.0,0
2025-01-08 16:56:00,26,80.18,43.45,30.2,1.88,1.8,1,0,175,Normal,0.0,0
2025-01-08 16:57:00,30,79.09,54.13,40.73,2.11,2.55,1,0,157,Normal,0.0,0
2025-01-08 16:58:00,33,76.01,35.08,69.87,1.37,2.4,0,0,304,Normal,0.0,0
2025-01-08 16:59:00,16,85.74,43.36,75.05,1.26,3.42,1,0,320,Normal,0.0,0
2025-01-08 17:00:00,22,86.78,42.67,64.02,4.21,1.93,1,0,315,Normal,0.0,0
2025-01-08 17:01:00,49,85.29,49.55,78.38,2.51,3.17,0,0,390,Normal,0.0,0
2025-01-08 17:02:00,50,74.32,51.33,36.84,2.79,2.54,1,0,69,Normal,0.0,0
2025-01-08 17:03:00,43,73.6,74.93,76.02,2.98,2.26,1,0,303,Normal,0.0,0
2025-01-08 17:04:00,18,75.61,47.79,39.76,1.6,2.38,1,0,399,Normal,0.0,0
2025-01-08 17:05:00,7,68.34,74.57,58.84,2.23,4.12,1,0,456,Normal,0.0,0
2025-01-08 17:06:00,50,76.74,70.27,52.6,2.74,3.21,2,0,186,Vibration Issue,0.0,1
2025-01-08 17:07:00,26,75.55,60.86,77.27,1.94,4.6,1,0,223,Normal,0.0,0
2025-01-08 17:08:00,8,83.8,36.2,56.17,1.3,1.62,2,0,195,Vibration Issue,0.0,1
2025-01-08 17:09:00,6,88.74,62.05,40.59,3.47,2.45,1,0,347,Normal,0.0,0
2025-01-08 17:10:00,30,77.64,45.79,75.37,4.31,1.53,2,0,470,Electrical Fault,0.0,1
2025-01-08 17:11:00,39,81.71,59.47,48.98,2.56,1.62,1,0,134,Normal,0.0,0
2025-01-08 17:12:00,23,74.87,40.54,48.96,4.37,1.12,1,0,492,Normal,0.0,0
2025-01-08 17:13:00,32,82.63,46.24,46.39,4.48,2.85,1,0,251,Normal,0.0,0
2025-01-08 17:14:00,22,83.47,56.6,58.18,3.61,4.7,1,0,497,Normal,0.0,0
2025-01-08 17:15:00,42,89.05,62.91,35.33,1.47,3.22,1,0,296,Normal,0.0,0
2025-01-08 17:16:00,43,55.82,65.54,67.22,4.63,3.8,1,0,278,Normal,0.0,0
2025-01-08 17:17:00,45,80.73,42.84,43.19,3.96,1.85,1,0,321,Normal,0.0,0
2025-01-08 17:18:00,9,72.32,53.07,60.77,1.02,4.15,1,0,347,Normal,0.0,0
2025-01-08 17:19:00,31,79.7,66.28,33.61,4.92,3.32,1,0,41,Normal,0.0,0
2025-01-08 17:20:00,7,79.96,52.57,30.93,3.5,3.25,1,0,85,Normal,0.0,0
2025-01-08 17:21:00,9,67.03,40.56,38.81,3.48,2.49,1,0,227,Normal,0.0,0
2025-01-08 17:22:00,13,58.27,58.56,48.27,2.15,3.9,1,0,338,Normal,0.0,0
2025-01-08 17:23:00,3,78.29,59.68,61.06,2.59,1.5,2,0,362,Vibration Issue,0.0,1
2025-01-08 17:24:00,35,71.04,41.07,33.2,4.36,1.79,1,0,462,Normal,0.0,0
2025-01-08 17:25:00,33,81.85,73.94,79.27,1.07,3.4,0,0,69,Normal,0.0,0
2025-01-08 17:26:00,21,73.3,39.83,44.08,1.76,0.93,1,0,211,Normal,0.0,0
2025-01-08 17:27:00,31,82.33,31.02,71.08,4.37,2.25,1,0,407,Normal,0.0,0
2025-01-08 17:28:00,34,78.32,43.94,77.12,2.78,0.86,1,0,193,Normal,0.0,0
2025-01-08 17:29:00,32,60.82,59.22,33.9,2.68,3.12,2,0,25,Normal,0.0,1
2025-01-08 17:30:00,35,75.09,106.98,64.76,4.38,4.13,1,1,22,Normal,1.0,1
2025-01-08 17:31:00,15,75.0,60.17,36.95,3.72,1.47,1,0,31,Normal,0.0,0
2025-01-08 17:32:00,32,71.74,49.27,33.21,3.81,1.17,2,0,243,Overheating,0.0,1
2025-01-08 17:33:00,6,80.54,36.09,35.56,1.19,4.47,1,0,351,Normal,0.0,0
2025-01-08 17:34:00,45,66.21,62.25,55.95,1.43,1.31,1,0,257,Normal,0.0,0
2025-01-08 17:35:00,21,90.41,56.8,76.36,2.6,4.27,1,1,8,Normal,1.0,1
2025-01-08 17:36:00,33,61.22,53.68,37.51,2.33,1.98,1,0,162,Normal,0.0,0
2025-01-08 17:37:00,32,60.95,37.52,32.11,1.73,3.43,1,0,114,Normal,0.0,0
2025-01-08 17:38:00,19,80.87,48.64,69.42,3.24,1.22,1,0,203,Normal,0.0,0
2025-01-08 17:39:00,33,96.51,50.84,38.57,1.53,4.26,0,1,30,Normal,1.0,1
2025-01-08 17:40:00,28,68.77,53.74,53.01,4.99,1.8,1,0,413,Normal,0.0,0
2025-01-08 17:41:00,31,79.58,49.78,54.26,2.04,4.76,1,0,434,Normal,0.0,0
2025-01-08 17:42:00,21,85.85,73.71,32.92,1.52,1.84,1,0,137,Normal,0.0,0
2025-01-08 17:43:00,34,72.76,39.43,56.3,2.19,3.73,1,0,146,Normal,0.0,0
2025-01-08 17:44:00,15,69.77,74.87,52.96,4.08,4.98,1,0,12,Normal,0.0,1
2025-01-08 17:45:00,14,87.88,33.98,66.9,2.87,0.67,1,0,409,Normal,0.0,0
2025-01-08 17:46:00,19,78.39,37.14,56.5,2.56,3.71,1,0,479,Normal,0.0,0
2025-01-08 17:47:00,43,80.52,26.31,60.07,4.55,1.81,0,0,97,Normal,0.0,0
2025-01-08 17:48:00,15,62.39,34.24,60.8,4.13,1.22,1,0,403,Normal,0.0,0
2025-01-08 17:49:00,6,79.43,17.84,62.41,1.78,2.58,1,0,113,Normal,0.0,0
2025-01-08 17:50:00,9,84.57,74.87,65.53,4.16,4.09,1,0,411,Normal,0.0,0
2025-01-08 17:51:00,37,79.88,47.64,68.43,4.53,2.47,1,0,413,Normal,0.0,0
2025-01-08 17:52:00,20,80.28,37.14,69.38,3.93,2.54,1,0,135,Normal,0.0,0
2025-01-08 17:53:00,34,91.21,47.53,68.78,1.24,2.17,1,1,20,Normal,1.0,1
2025-01-08 17:54:00,38,80.64,31.94,35.49,2.15,1.49,1,0,452,Normal,0.0,0
2025-01-08 17:55:00,26,86.89,63.02,30.96,1.43,4.8,1,0,55,Normal,0.0,0
2025-01-08 17:56:00,18,82.96,38.85,76.62,1.83,1.33,1,0,402,Normal,0.0,0
2025-01-08 17:57:00,28,69.4,49.86,39.34,3.65,4.89,1,0,360,Normal,0.0,0
2025-01-08 17:58:00,9,77.57,63.38,59.77,4.93,4.42,2,0,11,Normal,0.0,1
2025-01-08 17:59:00,32,80.79,53.43,41.06,2.05,2.08,1,0,169,Normal,0.0,0
2025-01-08 18:00:00,6,52.14,50.93,74.43,1.92,1.08,1,0,442,Normal,0.0,0
2025-01-08 18:01:00,14,76.89,31.29,61.07,3.71,2.16,1,0,72,Normal,0.0,0
2025-01-08 18:02:00,28,87.1,45.95,40.21,2.97,3.08,1,0,373,Normal,0.0,0
2025-01-08 18:03:00,24,65.79,62.16,75.52,1.58,4.68,1,0,34,Normal,0.0,0
2025-01-08 18:04:00,13,64.03,65.74,62.19,2.87,3.89,1,0,350,Normal,0.0,0
2025-01-08 18:05:00,43,78.42,49.82,56.59,1.38,4.17,1,0,246,Normal,0.0,0
2025-01-08 18:06:00,12,63.53,54.63,33.74,2.98,2.12,1,0,23,Normal,0.0,0
2025-01-08 18:07:00,19,86.34,51.69,53.18,2.69,1.86,1,0,378,Normal,0.0,0
2025-01-08 18:08:00,21,69.85,40.42,37.07,1.49,0.84,1,0,187,Normal,0.0,0
2025-01-08 18:09:00,27,81.78,8.99,69.39,2.96,4.68,1,0,136,Normal,0.0,0
2025-01-08 18:10:00,19,65.88,44.02,65.89,3.84,1.65,1,0,363,Normal,0.0,0
2025-01-08 18:11:00,24,95.19,60.11,76.36,1.54,4.19,1,1,44,Normal,1.0,1
2025-01-08 18:12:00,26,97.08,40.36,66.18,2.28,3.07,1,1,9,Normal,1.0,1
2025-01-08 18:13:00,45,86.27,23.6,60.13,2.9,1.71,1,0,123,Normal,0.0,0
2025-01-08 18:14:00,28,68.17,37.21,65.1,4.38,1.19,2,0,303,Pressure Drop,0.0,1
2025-01-08 18:15:00,46,74.3,56.7,40.95,2.61,2.94,1,0,79,Normal,0.0,0
2025-01-08 18:16:00,18,55.23,30.42,53.72,1.89,3.68,2,0,79,Normal,0.0,1
2025-01-08 18:17:00,44,88.06,56.91,61.83,4.57,3.76,1,0,264,Normal,0.0,0
2025-01-08 18:18:00,36,76.18,34.24,33.98,2.88,0.55,1,0,27,Normal,0.0,0
2025-01-08 18:19:00,42,74.11,73.02,66.38,4.58,4.55,1,0,267,Normal,0.0,0
2025-01-08 18:20:00,29,65.98,35.15,48.55,2.16,1.59,1,0,161,Normal,0.0,0
2025-01-08 18:21:00,17,84.86,70.08,46.06,1.1,3.36,0,0,141,Normal,0.0,0
2025-01-08 18:22:00,4,80.39,37.48,61.89,4.26,1.21,1,0,271,Normal,0.0,0
2025-01-08 18:23:00,44,75.45,25.89,73.59,2.21,4.82,0,0,461,Normal,0.0,0
2025-01-08 18:24:00,45,79.3,37.3,44.49,3.27,2.76,1,0,207,Normal,0.0,0
2025-01-08 18:25:00,29,94.32,41.89,64.98,5.0,1.9,1,1,47,Normal,1.0,1
2025-01-08 18:26:00,4,65.9,55.95,65.09,3.46,0.62,1,0,405,Normal,0.0,0
2025-01-08 18:27:00,10,62.42,65.89,64.16,3.54,3.5,1,0,30,Normal,0.0,0
2025-01-08 18:28:00,25,67.19,38.99,69.6,2.3,0.72,0,0,272,Normal,0.0,0
2025-01-08 18:29:00,31,87.02,42.88,58.78,3.99,3.62,0,0,282,Normal,0.0,0
2025-01-08 18:30:00,3,77.8,60.75,79.89,1.76,4.18,1,0,373,Normal,0.0,0
2025-01-08 18:31:00,47,67.29,38.38,55.97,1.66,1.93,1,0,155,Normal,0.0,0
2025-01-08 18:32:00,2,80.27,59.52,55.13,3.24,0.93,0,0,214,Normal,0.0,0
2025-01-08 18:33:00,25,70.03,39.04,31.13,2.7,1.04,1,0,50,Normal,0.0,0
2025-01-08 18:34:00,49,76.74,54.96,69.26,2.63,4.79,1,0,359,Normal,0.0,0
2025-01-08 18:35:00,6,79.74,24.8,77.41,3.44,1.21,0,0,351,Normal,0.0,0
2025-01-08 18:36:00,26,68.92,61.31,56.78,1.9,2.98,2,0,477,Electrical Fault,0.0,1
2025-01-08 18:37:00,8,56.84,41.27,46.3,2.26,1.05,1,0,438,Normal,0.0,0
2025-01-08 18:38:00,35,77.42,48.06,47.93,1.3,2.12,1,0,140,Normal,0.0,0
2025-01-08 18:39:00,27,73.06,63.95,76.5,1.7,2.29,1,0,367,Normal,0.0,0
2025-01-08 18:40:00,25,68.8,39.38,62.44,2.8,2.47,1,0,152,Normal,0.0,0
2025-01-08 18:41:00,18,77.47,71.49,75.43,1.14,1.68,2,0,210,Vibration Issue,0.0,1
